"hh_refno","Maize_yield","phosphorous","sulfur","pH","Clay","Ca","Mg","K","C_capacity","Al_exc","Al_sat","Mg_indicator","K_indicator","P_indicator","S_indicator","Ca_indicator","farmproc_ph_indicator","soil_fertility_indicator","C_deficit_indicator","N_PNB","P_PNB","K_PNB","N_added","P_added","K_added","N_PNBI","P_PNBI","K_PNBI","all_PNBI","lands_eplot","landscape_no","eplot_no","Carbon_storage","Water_storage","Nutrient_supply"
"TZA-L03-H01",3953.68,16.45338417,10.21853847,6.177132778,66.12333223,7.749297705,3.03473539333333,0.869093525641026,86.8710214590725,0.299911139,2.50907882119307,0.0331115325866666,0.167,0.077237673939,0.087149592449,0.167,0.167,0.698498798974667,1,-31.4194273204301,-7.11492349247312,-9.74220762150538,0,0,0,0.222,0.250073422222222,0.333,0.805073422222222,"L03 _ 2","L03",2,0.681936118967479,0.651343239894442,0.209177041162968
"TZA-L03-H02",658.946666666667,13.96855133,9.344651,5.932054667,59.21073567,7.364186167,2.333377299,0.565752248,90.3164699547698,0.304489633,2.88129486683286,0.010668073568,0.11704071936,0.060589293911,0.0725556717,0.167,0.167,0.594853758539,1,19.0487399005376,9.63894607329749,42.254466104086,39.5368,13.7785748,47.6777565933333,0.183726384080048,0.222,0.222,0.627726384080048,"L03 _ 8","L03",8,0.431219691186146,0.605266097202486,0.381486029000171
"TZA-L03-H03",956.535483870968,5.09614,7.925313667,5.429048,63.908903,2.649821267,1.369210737,0.406004091,39.5171016090508,0.251113367,5.37008855342699,0,0.06592130912,0.001144138,0.0488527382389,0.020794280544,0.155151016,0.2918634819029,0,-18.8458746666667,-4.49604801888889,-4.4749974185,0.98842,0.34446437,1.19194391483333,0.305898977777778,0.321180188888889,0.333,0.960079166666667,"L03 _ 8","L03",8,0.431219691186146,0.605266097202486,0.381486029000171
"TZA-L03-H04",1297.30125,13.86252333,8.758186333,5.766974,38.00696967,6.023928167,2.097586015,0.521474391,77.6187014064548,0.2971077,3.32331656088867,0.00312275248,0.10287180512,0.059878906311,0.0627617117611,0.128765701344,0.167,0.5244008770161,0.920623118152821,-21.794661,-5.318935125,-6.227046,0,0,0,0.313392655555556,0.326245886111111,0.333,0.972638541666667,"L03 _ 3","L03",3,0.740061669309737,0.44916569236899,0.226613925571274
"TZA-L03-H05",1031.3947826087,13.65820067,9.114984333,5.696372667,48.54270467,5.558286833,1.718254202,0.499439802,91.154821242842,0.3161731,3.90715627089534,0,0.09582073664,0.058509944489,0.0687202383611,0.113865178656,0.167,0.5039160981461,1,-17.3274323478261,-4.22871860869565,-4.95069495652174,0,0,0,0.333,0.333,0.333,0.999,"L03 _ 4","L03",4,0.674438023882247,0.408986896034412,0.139124300664921
"TZA-L03-H06",1392.77363636364,10.93247367,8.283059,5.909225667,47.16546367,6.610211667,2.602187721,0.549506295,62.2595695072838,0.264280833,2.6359058110305,0.019270007072,0.1118420144,0.040247573589,0.0548270853,0.147526773344,0.167,0.540713453705,0.408652106044228,-30.8123461333333,-7.51967971111111,-8.80352746666667,0,0,0,0.20461277037037,0.27221222962963,0.333,0.809825,"L03 _ 3","L03",3,0.740061669309737,0.44916569236899,0.226613925571274
"TZA-L03-H07",1514.86108695652,9.228502,8.623521667,5.769451667,43.36545467,5.747224333,1.945289395,0.481019611,64.7208407478061,0.252678867,2.99872422890177,0,0.08992627552,0.0288309634,0.0605128118389,0.119911178656,0.167,0.4661812294149,0.490694472524069,-24.1125510039113,-5.66695271670143,-4.97179928254824,2.08380070404172,0.72620454535854,2.51287263400978,0.233390497677338,0.287746867481481,0.333,0.85413736515882,"L03 _ 4","L03",4,0.674438023882247,0.408986896034412,0.139124300664921
"TZA-L03-H08",249.181512605042,11.228065,8.552231667,5.709355667,44.17366733,6.4195945,2.431786354,0.508499506,74.2572170292493,0.272759467,2.83161700114089,0.013817163328,0.09871984192,0.0422280355,0.0593222688389,0.141427024,0.167,0.5225143335869,0.808573650117588,-7.23723120808081,-1.67572134141414,-1.87773508693603,0.399361616161616,0.139177523232323,0.481593500942761,0.333,0.333,0.333,0.999,"L03 _ 4","L03",4,0.674438023882247,0.408986896034412,0.139124300664921
"TZA-L03-H09",2223.945,12.007441,9.016864,5.966027667,52.06603767,7.678594333,2.695576441,0.672987897,92.7853524910337,0.279260033,2.4655633903184,0.022258446112,0.15135612704,0.0474498547,0.0670816288,0.167,0.167,0.622146056652,1,-36.4756932121212,-7.52603954484848,0.561293765878785,11.86104,4.13357244,14.303326978,0.203932651851852,0.251499339407407,0.333,0.788431991259259,"L03 _ 2","L03",2,0.681936118967479,0.651343239894442,0.209177041162968
"TZA-L03-H10",1059.02142857143,9.519340667,8.421879667,5.493453667,40.07087733,2.243561967,1.237836068,0.479018944,42.3921421684742,0.3333783,7.76418711973715,0,0.08928606208,0.0307795824689,0.0571453904389,0.00779398294400001,0.165906762389,0.3509117803208,0,-6.35412857142857,-0.356043004285713,8.7091910145,11.4374314285714,3.98594485285714,13.7924938716429,0.333,0.333,0.333,0.999,"L03 _ 10","L03",10,0.565502197725713,0.442890964186888,0.0401554893239978
"TZA-L03-H11",1976.84,17.819316,10.06186033,5.973378333,48.82350333,7.942260833,3.079103007,0.824417813,84.3125099699134,0.352632667,2.89080742586222,0.034531296224,0.167,0.0863894172,0.084533067511,0.167,0.167,0.706453780935,1,-33.210912,-8.105044,-9.488832,0,0,0,0.186545422222222,0.264332355555556,0.333,0.783877777777778,"L03 _ 3","L03",3,0.740061669309737,0.44916569236899,0.226613925571274
"TZA-L03-H12",1224.36541935484,13.28674083,10.70766378,5.846463611,50.09290722,5.13653203,2.52736594916667,0.716862307692308,68.1083687997576,0.421528944,4.7888558640201,0.0168757103733334,0.167,0.056021163561,0.095317985126,0.10036902496,0.167,0.602583884020333,0.603612062964024,-20.7368086656296,-4.53674837116486,-4.91666452797413,0.859495652173913,0.299534234782609,1.03647296942029,0.284195217080766,0.319884309388458,0.333,0.937079526469224,"L03 _ 5","L03",5,0.267268677160671,0.41055720884321,0.25200546346815
"TZA-L03-H13",593.052,12.097624,14.15192,5.980602333,62.13467067,7.716550167,2.989003216,0.92638441,48.2507037142996,0.366814267,3.05710348180992,0.031648102912,0.167,0.0480540808,0.152837064,0.167,0.167,0.733539247712,0,-6.08448542307692,-1.48500600961538,-1.797688875,0,0,0,0.333,0.333,0.333,0.999,"L03 _ 2","L03",2,0.681936118967479,0.651343239894442,0.209177041162968
"TZA-L03-H14",2223.945,18.08738,9.003854333,5.858534333,41.34439067,7.0085715,2.681706368,0.596539622,94.0082736146631,0.316811933,2.98776881350468,0.021814603776,0.12689267904,0.088185446,0.0668643673611,0.167,0.167,0.6377570961771,1,-37.362276,-9.1181745,-10.674936,0,0,0,0.140419155555556,0.241818344444444,0.333,0.7152375,"L03 _ 5","L03",5,0.267268677160671,0.41055720884321,0.25200546346815
"TZA-L03-H15",808.707272727273,14.357873,8.262835,5.876191333,39.19323333,4.566220433,1.604765627,0.522102755,57.3952036333545,0.3148165,4.49230527310571,0,0.1030728816,0.0631977491,0.0544893445,0.082119053856,0.167,0.469879029056,0.246506593127804,-12.3461652573529,-2.86786701645221,-2.24843769329504,1.389965625,0.4844030203125,1.67617113023437,0.333,0.333,0.333,0.999,"L03 _ 10","L03",10,0.565502197725713,0.442890964186888,0.0401554893239978
"TZA-L03-H16",2372.208,6.942513667,8.824528667,5.610394667,50.232906,2.7946982,1.31600589,0.421190392,48.8136633388044,0.234401667,4.91789976267377,0,0.07078092544,0.0135148415689,0.0638696287389,0.0254303424,0.167,0.3405957381478,0,-6.0283104893617,2.04620027047872,29.2648179920612,33.6746281914894,11.735607924734,40.6085147580186,0.333,0.333,0.23039091119932,0.89639091119932,"L03 _ 5","L03",5,0.267268677160671,0.41055720884321,0.25200546346815
"TZA-L03-H17",668.227605633803,44.885979,9.035614667,5.944765667,38.22420733,7.331138833,2.794286232,0.759418576,98.6108191294958,0.322682033,2.87915497484498,0.025417159424,0.167,0.167,0.0673947649389,0.167,0.167,0.7608119243629,1,-3.5421467490496,-0.0446622482950885,5.5670394232702,7.3538448,2.5628149128,8.86806272636,0.333,0.333,0.312105712344444,0.978105712344445,"L03 _ 10","L03",10,0.565502197725713,0.442890964186888,0.0401554893239978
"TZA-L03-H18",946.359574468085,7.140435,7.356836833,5.963582222,60.12544055,7.36992914,2.91722094916667,0.813317272051282,64.9097613387452,0.407510389,3.54111206890613,0.0293510703733334,0.167,0.0148409145,0.0393591751111,0.167,0.167,0.584551159984434,0.496991824925635,-14.0874427647849,-2.84310211545027,-2.49761878606216,1.41686818548387,0.493778562641129,1.70861315210988,0.333,0.333,0.333,0.999,"L03 _ 6","L03",6,0.770965707220864,0.59575787390802,0.451875259291147
"TZA-L03-H19",1694.43428571429,11.72920767,9.178208333,5.743181333,48.97299267,4.819945167,1.603327805,0.436916778,62.0944985303225,0.2663111,3.73691248489783,0,0.07581336896,0.045585691389,0.0697760791611,0.090238245344,0.167,0.4484133848541,0.403149740695753,-24.2304102857143,-5.4709047,-3.02495350785714,4.23608571428571,1.47627587142857,5.10833106357143,0.286328774603175,0.322868784444444,0.333,0.942197559047619,"L03 _ 10","L03",10,0.565502197725713,0.442890964186888,0.0401554893239978
"TZA-L03-H20",1248.53052631579,9.597193667,8.244886667,5.596281333,47.54363833,2.885324667,1.377374601,0.435320252,47.0848077031994,0.328660033,6.53831280738496,0,0.07530248064,0.0313011975689,0.0541896073389,0.028330389344,0.167,0.3561236748918,0,-14.8367044210526,-3.84443357894737,-9.81657126315789,0,0,0,0.327748261988304,0.331844720467836,0.333,0.99259298245614,"L03 _ 9","L03",9,0.240420319343045,0.402486361472491,0.278608691803624
"TZA-L03-H21",2052.87230769231,13.39000233,9.138864333,5.767437667,46.447886,6.628947167,2.366743829,0.535224653,90.8081614837018,0.290397,2.9568043537395,0.011735802528,0.10727188896,0.056713015611,0.0691190343611,0.148126309344,0.167,0.5599660508041,1,-21.1455317030426,-4.15151316520892,0.639991364081948,7.116624,2.480143464,8.5819961868,0.279940311621967,0.308040531289911,0.333,0.920980842911877,"L03 _ 6","L03",6,0.770965707220864,0.59575787390802,0.451875259291147
"TZA-L03-H22",529.510714285714,12.435731,8.671113333,5.705803667,41.27891133,4.024453567,1.886923714,0.478481383,49.7660382605186,0.285553,4.27768375005194,0,0.08911404256,0.0503193977,0.0613075926611,0.064782514144,0.167,0.4325235470651,0,-8.89578,-2.17099392857143,-2.54165142857143,0,0,0,0.333,0.333,0.333,0.999,"L03 _ 1","L03",1,0.142646037200951,0.387718765609706,0
"TZA-L03-H23",1059.02142857143,15.03703933,8.806573333,5.861906667,39.05795467,6.752788167,2.310417857,0.541869107,84.3728784270221,0.2896428,2.92724665846768,0.009933371424,0.10939811424,0.067748163511,0.0635697746611,0.152089221344,0.167,0.5697386451801,1,-12.45162095,-2.258014601875,3.32077665592708,7.47492625,2.605011798125,9.01407585592708,0.333,0.333,0.333,0.999,"L03 _ 2","L03",2,0.681936118967479,0.651343239894442,0.209177041162968
"TZA-L03-H24",2567.14638888889,7.359932667,8.100900667,5.486617,47.65597433,2.053664067,1.076009355,0.437198802,40.3599461527354,0.345248867,8.82510686579359,0,0.07590361664,0.0163115488689,0.0517850411389,0.00171725014400001,0.164765039,0.3104824957918,0,-5.83416697404769,10.1964336908961,-7.87591080937541,19.5758506493506,16.1157388181818,0,0.279959947091797,0.191546808138239,0.333,0.804506755230036,"L03 _ 9","L03",9,0.240420319343045,0.402486361472491,0.278608691803624
"TZA-L03-H25",3953.68,14.690573,9.579954333,5.579012667,41.93525733,5.076984833,1.804550302,0.613157527,65.5810317529118,0.349050333,4.45004806025009,0,0.13221040864,0.0654268391,0.0764852373611,0.098463514656,0.167,0.5395859997571,0.519367503160287,-142.697435076923,-42.3195824615385,-40.2819166153846,0,0,0,0,0.0421101333333333,0.1665,0.208610133333333,"L03 _ 6","L03",6,0.770965707220864,0.59575787390802,0.451875259291147
"TZA-L03-H26",1653.70269230769,14.92822083,10.53733739,5.798158056,41.09003306,4.373010361,2.3406347225,0.368459992820513,46.677898619016,0.400642361,5.35421466989223,0.01090031112,0.0539071977025642,0.067019079561,0.092473534413,0.075936331552,0.167,0.467236454348564,0,-21.47188009375,-4.75203507083333,-7.2531495125,0,0,0,0.289562591666667,0.31320647662037,0.333,0.935769068287037,"L03 _ 9","L03",9,0.240420319343045,0.402486361472491,0.278608691803624
"TZA-L03-H27",508.330285714286,16.59439833,9.078813333,5.799144,46.40520167,5.522138333,2.291238876,0.506900463,95.6745788752413,0.320955367,3.71423112363074,0.009319644032,0.09820814816,0.078182468811,0.0681161826611,0.112708426656,0.167,0.5335348703201,1,-26.4840078857143,-4.66604841428571,-2.99106482214286,4.23608571428571,1.47627587142857,5.10833106357143,0.1665,0.275383395555556,0.333,0.774883395555556,"L03 _ 9","L03",9,0.240420319343045,0.402486361472491,0.278608691803624
"TZA-L03-H28",741.315,6.460866333,8.946587,5.752957333,49.934396,5.000773,1.728661707,0.446565477,60.8684329017089,0.2380975,3.21141573996019,0,0.07890095264,0.0102878044311,0.0659080029,0.096024736,0.167,0.4181214959711,0.362280890495522,-11.1840046013072,-2.58184348366013,-3.12159832679739,0,0,0,0.333,0.333,0.333,0.999,"L03 _ 3","L03",3,0.740061669309737,0.44916569236899,0.226613925571274
"TZA-L03-H29",423.608571428571,7.953447,15.92979433,6.137404333,61.352172,10.16795933,4.396620988,1.074547072,42.573526491627,0.450232667,2.79832551080313,0.076691871616,0.167,0.0202880949,0.167,0.167,0.167,0.764979966516,0,-7.116624,-1.73679514285714,-2.03332114285714,0,0,0,0.333,0.333,0.333,0.999,"L03 _ 8","L03",8,0.431219691186146,0.605266097202486,0.381486029000171
"TZA-L03-H30",197.684,11.25727867,8.470922667,5.632479333,58.72114533,3.556009667,1.381686648,0.467278613,50.5871251728956,0.2474972,4.37856559741359,0,0.08552915616,0.042423767089,0.0579644085389,0.049792309344,0.167,0.4027096411319,0.0195706671394373,0.6325888,0.56735308,3.81889245933333,3.95368,1.37785748,4.76777565933333,0.333,0.333,0.333,0.999,"L03 _ 8","L03",8,0.431219691186146,0.605266097202486,0.381486029000171
"TZA-L10-H01",117.049736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96643557894737,-0.479903921052631,-0.561838736842105,0,0,0,0.333,0.333,0.333,0.999,"L10 _ 8","L10",8,0,0.398148148148148,0
"TZA-L10-H02",1297.30125,23.38348,5.426182667,6.406877333,19.71700733,2.895494,0.77795069,0.31933278,46.836659827287,0.263395533,6.18855325698329,0,0.0381864896,0.123669316,0.00711725053889999,0.028655808,0.167,0.3646288641389,0,38.023281875,-2.27717553541667,-3.28378349302083,50.502084375,0.64587069375,2.2348948403125,0.146606206944444,0.333,0.333,0.812606206944444,"L10 _ 5","L10",5,0,0.483872987792656,0.304318057171101
"TZA-L10-H03",529.510714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.89578,-2.17099392857143,-2.54165142857143,0,0,0,0.333,0.333,0.333,0.999,"L10 _ 8","L10",8,0,0.398148148148148,0
"TZA-L10-H04",518.402097902098,8.701087333,7.274121667,6.453950667,28.15100633,5.5074155,2.285101762,0.435724601,40.1353950583498,0.244310333,2.88355063914911,0.00912325638399999,0.07543187232,0.0252972851311,0.0379778318389,0.112237296,0.167,0.427067541674,0,-8.46111337349398,8.15315405339357,-2.41746096385542,0,10.2180686266867,0,0.333,0.263263243257921,0.333,0.929263243257921,"L10 _ 4","L10",4,0.0260238038276059,0.419694224291521,0.330392450318397
"TZA-L10-H05",799.457352941176,8.923459,4.494437667,6.148226333,10.83847367,1.564207333,0.588201087,0.336987145,17.6440016125703,0.317331367,11.3061004753276,0,0.0438358864,0.0267871753,0,0,0.167,0.2376230617,0,42.9202376923077,28.0017200071154,-2.53586849271154,57.0907590384615,31.4600020023077,1.51285189190385,0.1665,0.1665,0.333,0.666,"L10 _ 10","L10",10,0,0.360509852491638,0.505087968531459
"TZA-L10-H06",224.640909090909,16.07429767,4.809444333,6.359700667,17.947691,1.8884443,0.634266563,0.268195638,26.2935866804349,0.2750102,8.96991754245315,0,0.02182260416,0.074697794389,0,0,0.167,0.263520398549,0,-3.77396727272727,-0.921027727272727,-1.07827636363636,0,0,0,0.333,0.333,0.333,0.999,"L10 _ 8","L10",8,0,0.398148148148148,0
"TZA-L10-H07",839.224528301887,9.446439333,5.816420333,6.356149,19.42524533,3.971800767,1.55331052,0.413140402,19.2676865656667,0.245753367,3.97401626898023,0,0.06820492864,0.0302911435311,0.0136342195611,0.063097624544,0.167,0.3422279162762,0,22.8295196982759,-3.43532755747126,-4.02184689655172,36.9059838362069,0,0,0.268179961685824,0.333,0.333,0.934179961685824,"L10 _ 3","L10",3,0,0.344470150734035,0.250218865351039
"TZA-L10-H08",251.597818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3346402894737,14.3042509483918,4.34029528078947,28.9047822368421,15.4195832093567,5.64605012289474,0.285170663450292,0.1665,0.333,0.784670663450292,"L10 _ 3","L10",3,0,0.344470150734035,0.250218865351039
"TZA-L10-H10",370.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.227046,-1.51969575,-1.779156,0,0,0,0.333,0.333,0.333,0.999,"L10 _ 6","L10",6,0,0.275890072901126,0.00446376116531888
"TZA-L10-H11",2625.490625,10.87765667,5.339551667,6.369779667,22.47269133,3.454784833,1.123397786,0.351510233,20.0965834204672,0.249593033,4.81906267662998,0,0.04848327456,0.039880299689,0.00567051283889999,0.046553114656,0.167,0.3075872017439,0,14.0108535,-10.3001600833333,-12.058724,56.2163875,0,0,0.21996135,0.215551998148148,0.333,0.768513348148148,"L10 _ 10","L10",10,0,0.360509852491638,0.505087968531459
"TZA-L10-H12",642.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.4576289,-2.6341393,-3.0838704,3.3359175,0,0,0.333,0.333,0.333,0.999,"L10 _ 3","L10",3,0,0.344470150734035,0.250218865351039
"TZA-L10-H13",190.080769230769,10.32832267,5.139877333,6.361051667,20.78318033,3.6422998,1.172992213,0.387512962,21.3972803886907,0.276921967,5.05357237561419,0,0.06000414784,0.036199761889,0.00233595146109999,0.0525535936,0.167,0.3180934547901,0,4.40987384615385,1.87039476923077,8.2564116525641,7.60323076923077,2.64972592307692,9.1687993448718,0.333,0.333,0.333,0.999,"L10 _ 10","L10",10,0,0.360509852491638,0.505087968531459
"TZA-L10-H14",1074.36956521739,14.99738933,4.368704667,6.325746,15.470635,1.649417767,0.606232075,0.395105585,19.2015115975302,0.329906833,11.0682393449032,0,0.0624337872,0.067482508511,0,0,0.167,0.296916295711,0,-18.0494086956522,-4.4049152173913,-5.15697391304348,0,0,0,0.333,0.333,0.333,0.999,"L10 _ 9","L10",9,0.0063057325818805,0.443599071966043,0.192618802265472
"TZA-L10-H15",1544.40625,25.14174267,4.628651,6.368828333,21.513727,2.7743905,0.78204518,0.446530619,27.7988688813886,0.252282633,5.92873970551531,0,0.07888979808,0.135449675889,0,0.024780496,0.167,0.406119969969,0,-16.6795875,-3.10271215625,3.7613242015625,9.2664375,3.22935346875,11.1744742015625,0.333,0.333,0.333,0.999,"L10 _ 6","L10",6,0,0.275890072901126,0.00446376116531888
"TZA-L10-H17",423.608571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.1020710909091,-8.28154757142857,-6.1384732987013,0,0,0,0.227124898989899,0.223985555555556,0.333,0.784110454545455,"L10 _ 9","L10",9,0.0063057325818805,0.443599071966043,0.192618802265472
"TZA-L10-H18",810.5044,17.21157833,4.599365667,6.216376333,21.71917567,3.199435733,0.919056712,0.424215045,20.7646665977769,0.286605367,5.93470283426701,0,0.0717488144,0.082317574811,0,0.038381943456,0.167,0.359448332667,0,36.2757004027778,-3.18713969791667,-3.7312855,49.3351996527778,0,0,0.1640408375,0.333,0.333,0.8300408375,"L10 _ 5","L10",5,0,0.483872987792656,0.304318057171101
"TZA-L10-H19",1442.94890510949,19.615979,5.471574333,6.272223667,19.12551067,3.639926667,1.234595644,0.428065986,22.7604942568589,0.284604333,5.09387006762285,0,0.07298111552,0.0984270593,0.0078752913611,0.052477653344,0.167,0.3987611195251,0,27.308137122807,6.5258523022807,-6.88772673684211,51.4151807017544,12.40911889,0,0.2221241208577,0.173031056050682,0.333,0.728155176908382,"L10 _ 1","L10",1,0,0.365370185384948,0.242774981506703
